user_id,workspace_id,email,signup_date,account_tier,user_role,industry,team_size,signup_source,country,is_active,last_login_date
u_4708,ws_2246,johnsonsamantha@example.com,2025-07-13,professional,owner,finance,48,sales,USA,False,2025-07-22
u_4709,ws_2428,jessicajones@example.org,2025-06-07,starter,owner,tech,31,paid_search,Australia,True,2025-12-31
u_4710,ws_1610,steven31@example.com,2024-05-14,professional,member,education,46,paid_search,France,False,2024-08-09
u_4711,ws_2235,munozjeremy@example.net,2025-05-07,enterprise,owner,tech,30,organic,USA,True,2025-12-31
u_4712,ws_1438,hammondjeff@example.com,2024-06-15,free,guest,tech,12,sales,UK,True,2025-12-31
u_4713,ws_2227,snyderfrank@example.org,2025-08-29,free,member,tech,7,referral,USA,False,2025-09-02
u_4714,ws_2149,davidgray@example.com,2025-04-12,free,guest,marketing,10,referral,USA,False,2025-06-12
u_4715,ws_2036,jenna86@example.org,2025-05-22,enterprise,owner,tech,35,referral,UK,True,2025-12-31
u_4716,ws_1041,burkejacob@example.net,2025-07-03,professional,owner,healthcare,40,sales,Australia,False,2025-09-17
u_4717,ws_1023,wbowers@example.org,2025-09-14,starter,guest,tech,42,paid_search,Germany,True,2025-12-31
u_4718,ws_825,tammy53@example.org,2024-05-10,professional,member,tech,46,referral,Germany,False,2024-06-25
u_4719,ws_2171,garybowman@example.com,2025-09-10,professional,admin,marketing,29,sales,USA,True,2025-12-31
u_4720,ws_513,hollylee@example.net,2025-05-16,professional,admin,education,34,sales,Germany,True,2025-12-31
u_4721,ws_859,aaroncox@example.com,2025-02-22,professional,owner,tech,45,sales,Australia,False,2025-04-06
u_4722,ws_2164,kimberlyperez@example.org,2024-09-20,professional,owner,tech,26,organic,USA,True,2025-12-31
u_4723,ws_1196,gsimmons@example.com,2024-03-02,starter,guest,marketing,13,sales,USA,True,2025-12-31
u_4724,ws_2389,harrisonchristopher@example.org,2025-03-15,free,guest,finance,41,referral,USA,False,2025-03-24
u_4725,ws_271,lwilliams@example.com,2025-08-29,free,member,education,11,referral,Australia,True,2025-12-31
u_4726,ws_1041,hfrench@example.net,2025-10-21,enterprise,admin,healthcare,40,sales,Australia,True,2025-12-31
u_4727,ws_1577,mariagonzalez@example.org,2025-12-15,free,guest,retail,11,sales,UK,True,2025-12-31
u_4728,ws_892,smithdavid@example.com,2024-03-01,enterprise,owner,finance,29,sales,USA,True,2025-12-31
u_4729,ws_654,gomezmegan@example.net,2024-12-16,free,guest,tech,36,referral,UK,False,2025-01-15
u_4730,ws_1904,patriciagrant@example.net,2024-03-30,professional,owner,marketing,12,sales,USA,True,2025-12-31
u_4731,ws_1116,janicestuart@example.com,2024-05-13,free,admin,marketing,2,organic,Canada,False,2024-06-20
u_4732,ws_1881,wleblanc@example.com,2025-03-13,free,member,healthcare,2,sales,USA,False,2025-04-22
u_4733,ws_2071,kimberly73@example.com,2025-05-25,enterprise,admin,marketing,35,organic,USA,True,2025-12-31
u_4734,ws_2218,imolina@example.org,2025-08-03,enterprise,guest,tech,18,organic,USA,True,2025-12-31
u_4735,ws_1943,tinabrandt@example.net,2025-09-07,free,admin,tech,7,paid_search,Germany,False,2025-11-25
u_4736,ws_53,donaldmartin@example.net,2025-12-01,enterprise,guest,tech,39,organic,USA,True,2025-12-31
u_4737,ws_553,walterskaren@example.com,2024-06-05,professional,admin,retail,13,sales,Germany,True,2025-12-31
u_4738,ws_1470,wendy58@example.net,2024-06-25,starter,owner,tech,34,paid_search,France,True,2025-12-31
u_4739,ws_541,jenniferortega@example.net,2024-07-12,enterprise,admin,tech,45,organic,USA,True,2025-12-31
u_4740,ws_2294,gregorymullen@example.com,2025-09-21,free,member,tech,12,referral,USA,False,2025-10-15
u_4741,ws_2141,bennettlori@example.net,2025-03-10,professional,admin,retail,41,organic,USA,True,2025-12-31
u_4742,ws_2077,jason06@example.org,2025-09-16,free,guest,tech,16,sales,USA,True,2025-12-31
u_4743,ws_2456,plin@example.org,2024-08-24,starter,guest,tech,4,paid_search,Germany,True,2025-12-31
u_4744,ws_1190,schmidtjoseph@example.net,2024-07-03,starter,admin,tech,28,organic,Australia,False,2024-09-04
u_4745,ws_448,phill@example.org,2025-05-08,free,guest,tech,4,paid_search,USA,False,2025-07-07
u_4746,ws_630,ocaldwell@example.net,2024-08-13,professional,member,healthcare,35,sales,Canada,True,2025-12-31
u_4747,ws_674,kelsey85@example.org,2024-10-23,starter,admin,finance,34,paid_search,USA,True,2025-12-31
u_4748,ws_1043,beasleycharles@example.com,2025-03-15,professional,guest,tech,38,sales,USA,True,2025-12-31
u_4749,ws_1888,richardbrown@example.com,2024-09-18,enterprise,member,tech,27,paid_search,France,True,2025-12-31
u_4750,ws_1045,uperez@example.com,2024-08-12,enterprise,admin,finance,26,paid_search,USA,False,2024-10-22
u_4751,ws_1543,paul54@example.com,2025-06-22,professional,guest,finance,47,organic,USA,True,2025-12-31
u_4752,ws_2002,wardjohn@example.org,2024-10-07,professional,guest,marketing,28,organic,Australia,True,2025-12-31
u_4753,ws_1716,sharonkeller@example.com,2025-07-18,free,guest,healthcare,18,paid_search,USA,True,2025-12-31
u_4754,ws_188,pattersonjennifer@example.org,2025-08-29,professional,member,tech,27,paid_search,Canada,True,2025-12-31
u_4755,ws_958,knightsamantha@example.com,2024-04-03,enterprise,owner,tech,30,paid_search,USA,False,2024-04-10
u_4756,ws_2119,ronnie09@example.net,2024-02-11,professional,owner,tech,21,paid_search,USA,False,2024-03-03
u_4757,ws_1099,johnstonnicholas@example.org,2025-08-25,free,owner,marketing,6,referral,USA,False,2025-09-11
u_4758,ws_2430,shannon75@example.org,2025-07-18,free,admin,finance,20,referral,UK,False,2025-07-27
u_4759,ws_491,woodsaaron@example.org,2025-03-05,professional,owner,finance,40,sales,Canada,False,2025-05-28
u_4760,ws_1965,kingryan@example.org,2024-10-30,enterprise,admin,marketing,34,paid_search,Germany,True,2025-12-31
u_4761,ws_615,jonesmichelle@example.com,2025-06-06,starter,admin,healthcare,17,organic,USA,True,2025-12-31
u_4762,ws_107,taylordorothy@example.org,2024-11-25,starter,owner,marketing,32,referral,UK,False,2024-12-30
u_4763,ws_167,charles39@example.org,2024-08-10,professional,owner,healthcare,7,referral,Australia,False,2024-08-24
u_4764,ws_620,nbullock@example.com,2024-07-08,starter,guest,finance,18,organic,Germany,False,2024-08-17
u_4765,ws_2289,ppatel@example.com,2024-06-10,professional,owner,healthcare,37,paid_search,UK,False,2024-06-17
u_4766,ws_2439,hjohnson@example.com,2025-08-23,starter,owner,retail,44,referral,France,True,2025-12-31
u_4767,ws_105,charlessimmons@example.com,2024-08-19,enterprise,member,finance,46,paid_search,Germany,False,2024-10-07
u_4768,ws_1875,christopherguzman@example.org,2025-06-03,professional,owner,retail,14,organic,France,False,2025-07-28
u_4769,ws_1768,samuelprice@example.org,2024-02-22,enterprise,member,tech,40,paid_search,USA,True,2025-12-31
u_4770,ws_950,shaley@example.net,2024-02-13,free,guest,tech,3,referral,USA,False,2024-04-16
u_4771,ws_730,awong@example.com,2025-03-13,free,owner,tech,4,sales,USA,False,2025-05-04
u_4772,ws_2311,maryboyle@example.net,2024-04-14,free,admin,tech,11,referral,France,False,2024-04-30
u_4773,ws_33,james91@example.net,2025-01-22,professional,owner,finance,27,paid_search,UK,False,2025-03-28
u_4774,ws_1069,mmurphy@example.org,2025-02-08,free,owner,tech,8,organic,France,False,2025-03-18
u_4775,ws_1534,hunter12@example.org,2025-08-20,starter,guest,tech,42,referral,Germany,False,2025-08-26
u_4776,ws_924,davidjones@example.org,2025-02-14,professional,member,marketing,45,organic,Germany,True,2025-12-31
u_4777,ws_2426,tom64@example.com,2025-10-31,free,member,marketing,5,sales,Australia,False,2026-01-07
u_4778,ws_368,smarsh@example.com,2024-03-05,enterprise,admin,tech,36,paid_search,UK,False,2024-05-22
u_4779,ws_480,dawsonaaron@example.com,2025-09-24,enterprise,guest,finance,32,paid_search,Canada,True,2025-12-31
u_4780,ws_405,tfoster@example.net,2025-05-03,professional,owner,finance,37,paid_search,USA,True,2025-12-31
u_4781,ws_2437,tcrawford@example.net,2025-06-30,free,admin,marketing,7,paid_search,USA,False,2025-08-09
u_4782,ws_1831,twatkins@example.org,2024-02-12,starter,owner,finance,33,referral,Australia,True,2025-12-31
u_4783,ws_1418,yvelasquez@example.com,2024-08-25,free,admin,finance,1,referral,USA,False,2024-09-14
u_4784,ws_131,cvazquez@example.com,2024-01-09,free,member,tech,10,sales,Canada,False,2024-02-27
u_4785,ws_2016,antonio63@example.com,2024-07-08,starter,admin,marketing,36,sales,Germany,False,2024-09-21
u_4786,ws_1057,holly73@example.org,2025-04-15,enterprise,member,tech,37,paid_search,USA,False,2025-06-20
u_4787,ws_2192,kproctor@example.com,2025-07-12,enterprise,owner,finance,39,organic,Australia,True,2025-12-31
u_4788,ws_1757,sydneyalexander@example.org,2024-12-07,free,guest,tech,7,paid_search,USA,False,2025-02-09
u_4789,ws_1412,derrick63@example.com,2024-11-25,professional,admin,finance,40,organic,UK,True,2025-12-31
u_4790,ws_39,brandonwatson@example.com,2024-09-29,enterprise,owner,tech,32,paid_search,Canada,False,2024-12-12
u_4791,ws_196,whitemichael@example.org,2025-12-11,professional,member,marketing,25,paid_search,Australia,True,2025-12-31
u_4792,ws_29,stevencraig@example.com,2024-04-16,enterprise,admin,tech,39,organic,Canada,True,2025-12-31
u_4793,ws_346,jimmy15@example.net,2024-09-09,professional,owner,marketing,34,sales,France,False,2024-12-05
u_4794,ws_2466,sabrina98@example.net,2025-08-06,professional,owner,education,24,paid_search,USA,True,2025-12-31
u_4795,ws_1045,cheryl54@example.com,2024-03-18,enterprise,admin,finance,26,paid_search,USA,False,2024-04-07
u_4796,ws_2485,vwright@example.com,2025-11-03,enterprise,member,education,15,organic,France,True,2025-12-31
u_4797,ws_776,julie44@example.org,2024-09-10,starter,member,education,48,referral,USA,True,2025-12-31
u_4798,ws_2246,cheryl69@example.net,2024-06-19,enterprise,member,finance,48,organic,USA,True,2025-12-31
u_4799,ws_1343,karensanchez@example.net,2024-09-04,free,owner,healthcare,46,organic,USA,False,2024-10-05
u_4800,ws_1298,joshua74@example.org,2025-12-09,professional,guest,finance,43,sales,UK,True,2025-12-31
u_4801,ws_2126,natalie40@example.net,2024-08-30,free,owner,healthcare,16,referral,UK,False,2024-11-21
u_4802,ws_165,dustinwilliams@example.com,2024-06-09,enterprise,guest,tech,37,organic,USA,False,2024-06-29
u_4803,ws_2092,uanderson@example.com,2025-04-01,free,admin,tech,7,organic,USA,False,2025-05-23
u_4804,ws_1742,vanessacaldwell@example.net,2025-04-15,professional,owner,tech,47,paid_search,USA,False,2025-05-03
u_4805,ws_1225,cory21@example.org,2025-02-18,enterprise,admin,finance,24,organic,Canada,True,2025-12-31
u_4806,ws_2392,sanderson@example.org,2024-01-27,professional,member,tech,39,sales,USA,False,2024-04-17
u_4807,ws_897,daltonkathleen@example.com,2025-06-26,starter,owner,marketing,24,referral,Canada,True,2025-12-31
u_4808,ws_2227,kevin85@example.org,2025-10-08,enterprise,admin,tech,7,paid_search,USA,True,2025-12-31
u_4809,ws_2104,crystal65@example.com,2024-06-22,enterprise,admin,tech,2,sales,France,False,2024-08-19
u_4810,ws_841,imcbride@example.org,2024-11-24,professional,owner,tech,25,referral,France,False,2024-12-18
u_4811,ws_2243,sanchezbrad@example.com,2025-09-02,starter,guest,finance,2,organic,USA,True,2025-12-31
u_4812,ws_1978,ycharles@example.org,2025-09-23,professional,admin,tech,47,referral,Germany,True,2025-12-31
u_4813,ws_2224,jenniferwalker@example.org,2025-09-18,professional,admin,tech,29,sales,USA,False,2025-12-14
u_4814,ws_2290,thomasjo@example.com,2024-03-10,free,guest,marketing,10,sales,USA,False,2024-04-16
u_4815,ws_2373,taylordanny@example.net,2024-02-04,enterprise,admin,healthcare,43,referral,USA,False,2024-04-03
u_4816,ws_510,zcook@example.com,2025-01-02,enterprise,admin,tech,44,paid_search,Germany,False,2025-02-23
u_4817,ws_1293,llee@example.com,2024-08-20,professional,owner,finance,32,organic,USA,False,2024-08-24
u_4818,ws_1844,jmaynard@example.com,2024-04-11,free,guest,marketing,11,organic,USA,False,2024-05-15
u_4819,ws_2397,livingstonchelsea@example.org,2024-08-02,enterprise,guest,retail,33,organic,USA,False,2024-10-06
u_4820,ws_97,janice84@example.org,2025-10-20,starter,admin,education,3,organic,UK,True,2025-12-31
u_4821,ws_922,heather66@example.org,2024-03-24,enterprise,member,tech,32,organic,USA,True,2025-12-31
u_4822,ws_1277,jonessarah@example.net,2025-10-25,professional,guest,marketing,6,sales,Germany,True,2025-12-31
u_4823,ws_972,brandon34@example.org,2024-11-09,free,admin,healthcare,14,referral,USA,False,2024-11-17
u_4824,ws_169,mariamoore@example.net,2025-07-19,professional,admin,marketing,44,paid_search,UK,True,2025-12-31
u_4825,ws_98,arthurwright@example.com,2024-02-06,professional,member,tech,32,paid_search,Canada,False,2024-04-04
u_4826,ws_187,qcarter@example.com,2024-05-18,professional,admin,marketing,28,paid_search,USA,False,2024-06-04
u_4827,ws_2423,dianasmith@example.org,2024-01-05,enterprise,member,tech,25,paid_search,Germany,False,2024-04-02
u_4828,ws_1895,aklein@example.net,2025-07-13,starter,owner,marketing,14,organic,USA,True,2025-12-31
u_4829,ws_1635,iharrington@example.org,2024-01-21,enterprise,owner,retail,21,organic,USA,True,2025-12-31
u_4830,ws_329,arnoldrachel@example.net,2025-01-12,free,guest,tech,46,organic,UK,False,2025-04-01
u_4831,ws_2430,jennifer29@example.com,2025-11-23,professional,owner,finance,20,organic,UK,True,2025-12-31
u_4832,ws_2216,dmullins@example.org,2025-01-25,professional,admin,marketing,5,organic,USA,True,2025-12-31
u_4833,ws_339,lucasteresa@example.com,2025-06-14,free,owner,tech,18,sales,USA,False,2025-06-19
u_4834,ws_1521,caleb43@example.org,2024-07-16,free,guest,finance,11,organic,USA,False,2024-08-03
u_4835,ws_22,jared50@example.org,2025-09-23,free,guest,marketing,40,referral,France,False,2025-11-14
u_4836,ws_197,amandamoody@example.com,2025-06-21,professional,owner,healthcare,13,referral,USA,True,2025-12-31
u_4837,ws_1781,martinlisa@example.net,2025-05-13,enterprise,owner,tech,41,referral,UK,True,2025-12-31
u_4838,ws_2467,robert52@example.com,2025-11-06,professional,admin,tech,39,referral,France,True,2025-12-31
u_4839,ws_2408,jessica23@example.org,2025-03-21,starter,owner,tech,21,organic,UK,False,2025-06-18
u_4840,ws_58,abigailhernandez@example.org,2025-10-05,starter,owner,marketing,6,organic,USA,True,2025-12-31
u_4841,ws_1806,taylordennis@example.com,2024-09-19,enterprise,admin,marketing,41,organic,UK,True,2025-12-31
u_4842,ws_46,lewisnatalie@example.org,2024-11-04,starter,guest,education,1,paid_search,USA,True,2025-12-31
u_4843,ws_1100,robinsonjon@example.com,2024-03-02,professional,admin,retail,7,paid_search,USA,True,2025-12-31
u_4844,ws_1984,sjones@example.org,2024-01-24,enterprise,admin,tech,23,organic,Australia,False,2024-02-10
u_4845,ws_291,xlogan@example.org,2024-07-07,starter,admin,marketing,15,paid_search,Germany,True,2025-12-31
u_4846,ws_2353,jchase@example.com,2024-07-02,free,owner,marketing,5,paid_search,UK,False,2024-08-12
u_4847,ws_823,karen53@example.net,2024-12-05,free,member,tech,3,organic,Canada,False,2024-12-15
u_4848,ws_1362,thompsondarlene@example.org,2025-12-15,professional,owner,marketing,34,paid_search,Australia,True,2025-12-31
u_4849,ws_2320,millerrebecca@example.org,2025-03-26,professional,guest,tech,14,referral,USA,False,2025-05-21
u_4850,ws_1750,lisa23@example.org,2024-01-02,free,owner,tech,14,paid_search,USA,False,2024-01-26
u_4851,ws_1939,josephhardin@example.org,2024-11-01,professional,member,tech,40,sales,Germany,False,2024-12-10
u_4852,ws_2080,martinezkenneth@example.org,2024-06-05,professional,member,healthcare,2,organic,France,True,2025-12-31
u_4853,ws_1562,davisjennifer@example.org,2024-08-14,free,admin,finance,14,sales,USA,False,2024-08-20
u_4854,ws_537,kellyibarra@example.org,2024-02-12,professional,member,retail,24,sales,Canada,True,2025-12-31
u_4855,ws_1948,uolsen@example.com,2025-11-08,free,owner,retail,40,sales,USA,True,2025-12-31
u_4856,ws_113,donna87@example.net,2024-10-22,free,owner,marketing,6,sales,USA,True,2025-12-31
u_4857,ws_1059,deckerthomas@example.net,2025-08-09,free,admin,retail,4,sales,France,True,2025-12-31
u_4858,ws_2009,qmorris@example.com,2025-04-24,starter,owner,marketing,38,sales,USA,True,2025-12-31
u_4859,ws_511,deanmarisa@example.org,2024-04-25,free,admin,marketing,49,paid_search,UK,False,2024-06-12
u_4860,ws_2416,brendan58@example.org,2024-08-02,professional,member,marketing,48,organic,USA,False,2024-09-15
u_4861,ws_985,rmoore@example.com,2025-01-14,professional,guest,tech,49,paid_search,USA,True,2025-12-31
u_4862,ws_813,matthewbrennan@example.org,2025-12-13,starter,owner,tech,21,referral,USA,True,2025-12-31
u_4863,ws_1391,ericgeorge@example.net,2024-03-03,professional,member,healthcare,32,organic,UK,True,2025-12-31
u_4864,ws_74,paul84@example.net,2025-12-10,free,guest,finance,16,paid_search,France,True,2025-12-31
u_4865,ws_2187,robin23@example.com,2024-12-24,free,guest,retail,9,sales,USA,False,2025-02-24
u_4866,ws_1641,courtneyhayes@example.org,2024-10-26,free,admin,healthcare,18,referral,USA,False,2024-11-12
u_4867,ws_1941,corymiller@example.org,2024-09-13,free,admin,finance,10,sales,Germany,False,2024-11-06
u_4868,ws_2405,schmidttammy@example.org,2024-08-18,professional,guest,marketing,33,organic,France,True,2025-12-31
u_4869,ws_1095,heidihaas@example.net,2025-07-09,free,guest,tech,4,paid_search,USA,True,2025-12-31
u_4870,ws_135,vaguirre@example.net,2025-09-20,professional,guest,finance,20,paid_search,UK,True,2025-12-31
u_4871,ws_504,caldwellpatricia@example.org,2024-01-07,starter,owner,marketing,18,sales,Canada,True,2025-12-31
u_4872,ws_2433,fwyatt@example.com,2024-10-04,professional,guest,tech,39,organic,USA,True,2025-12-31
u_4873,ws_2443,yatessarah@example.net,2025-11-24,free,admin,finance,10,organic,USA,True,2025-12-31
u_4874,ws_1006,michaelmatthews@example.net,2025-09-05,free,owner,finance,9,sales,Canada,True,2025-12-31
u_4875,ws_1344,heather29@example.com,2025-09-30,professional,guest,tech,23,paid_search,USA,True,2025-12-31
u_4876,ws_1499,snydergerald@example.org,2025-03-27,starter,guest,tech,26,paid_search,USA,True,2025-12-31
u_4877,ws_558,vdougherty@example.com,2025-11-07,starter,guest,healthcare,24,sales,USA,False,2025-12-19
u_4878,ws_85,jeffreygibson@example.org,2024-11-19,enterprise,admin,tech,38,sales,Australia,True,2025-12-31
u_4879,ws_1452,wardkeith@example.org,2024-05-27,free,owner,finance,4,referral,UK,False,2024-06-30
u_4880,ws_1993,bennettnicholas@example.com,2025-01-03,enterprise,owner,finance,21,paid_search,USA,True,2025-12-31
u_4881,ws_1471,brittany63@example.org,2024-08-12,free,guest,tech,5,paid_search,USA,False,2024-08-29
u_4882,ws_812,schwartzlisa@example.org,2025-05-13,free,owner,healthcare,12,organic,USA,False,2025-07-30
u_4883,ws_2261,kelly70@example.com,2024-10-17,professional,guest,education,20,paid_search,USA,True,2025-12-31
u_4884,ws_1791,lromero@example.com,2025-07-02,professional,member,tech,49,paid_search,USA,True,2025-12-31
u_4885,ws_2408,nelsonandrew@example.org,2024-06-06,professional,member,tech,21,paid_search,UK,True,2025-12-31
u_4886,ws_1544,daltonchristina@example.com,2024-04-15,free,member,tech,22,referral,USA,False,2024-06-05
u_4887,ws_2372,charles53@example.net,2025-01-07,professional,admin,marketing,45,organic,UK,True,2025-12-31
u_4888,ws_1968,ncrawford@example.net,2024-03-13,free,guest,tech,5,organic,USA,False,2024-04-06
u_4889,ws_2038,raywalters@example.org,2025-12-09,enterprise,guest,retail,25,referral,France,True,2025-12-31
u_4890,ws_2222,staceyharper@example.com,2025-01-01,enterprise,owner,education,42,paid_search,Germany,True,2025-12-31
u_4891,ws_1911,lhall@example.com,2025-01-19,starter,owner,marketing,1,organic,Germany,True,2025-12-31
u_4892,ws_2250,ywells@example.org,2025-05-24,enterprise,guest,marketing,44,referral,USA,True,2025-12-31
u_4893,ws_2427,rhondabradley@example.org,2024-09-11,professional,owner,healthcare,32,sales,USA,False,2024-10-24
u_4894,ws_717,zmiller@example.com,2024-12-29,professional,guest,finance,27,sales,Canada,True,2025-12-31
u_4895,ws_13,thomascassandra@example.org,2025-02-19,starter,member,education,14,organic,France,True,2025-12-31
u_4896,ws_770,ashley22@example.net,2025-10-28,enterprise,owner,finance,42,sales,USA,True,2025-12-31
u_4897,ws_2418,daryl56@example.org,2024-03-26,free,guest,healthcare,20,paid_search,Australia,True,2025-12-31
u_4898,ws_1414,hernandezlouis@example.net,2025-05-26,professional,member,education,49,sales,USA,True,2025-12-31
u_4899,ws_532,phall@example.com,2024-02-28,starter,guest,tech,20,organic,USA,False,2024-04-07
u_4900,ws_328,debbiejackson@example.net,2024-08-22,free,guest,tech,3,paid_search,USA,False,2024-09-06
u_4901,ws_221,elizabeth20@example.com,2025-10-27,enterprise,admin,marketing,23,sales,USA,False,2025-11-13
u_4902,ws_1627,qjones@example.com,2024-01-09,starter,guest,tech,2,referral,Canada,False,2024-03-17
u_4903,ws_854,lucasandrea@example.org,2024-06-05,free,admin,tech,12,sales,USA,False,2024-07-15
u_4904,ws_1319,jamierodriguez@example.net,2024-07-16,enterprise,owner,education,20,referral,France,True,2025-12-31
u_4905,ws_2053,williamsaudrey@example.org,2024-11-13,free,guest,tech,13,organic,UK,False,2025-01-22
u_4906,ws_1164,calebday@example.org,2025-05-24,starter,member,tech,4,organic,Australia,False,2025-07-17
u_4907,ws_742,clintonpoole@example.org,2024-11-15,starter,guest,tech,9,sales,Australia,False,2024-12-03
u_4908,ws_827,kara81@example.net,2025-01-13,free,owner,healthcare,13,referral,France,False,2025-02-19
u_4909,ws_1128,amanda68@example.com,2024-10-17,enterprise,admin,tech,24,referral,Germany,False,2024-12-12
u_4910,ws_2136,tesparza@example.org,2024-09-24,free,owner,healthcare,6,organic,Germany,False,2024-09-28
u_4911,ws_1006,gallagherdaniel@example.com,2024-12-16,free,member,finance,9,paid_search,Canada,False,2025-02-02
u_4912,ws_470,angela06@example.com,2024-04-02,free,owner,tech,8,paid_search,Germany,True,2025-12-31
u_4913,ws_732,karen00@example.com,2025-06-19,free,guest,tech,19,paid_search,USA,False,2025-07-03
u_4914,ws_2307,ashleyshaw@example.com,2025-11-28,free,admin,education,18,referral,USA,True,2025-12-31
u_4915,ws_347,elittle@example.org,2025-07-31,professional,admin,tech,22,organic,Germany,True,2025-12-31
u_4916,ws_1823,abigail66@example.com,2025-03-11,professional,admin,tech,18,sales,USA,False,2025-05-02
u_4917,ws_1712,xcurry@example.net,2024-01-29,professional,member,tech,44,referral,Germany,False,2024-02-06
u_4918,ws_1433,larsonjennifer@example.org,2024-01-17,professional,guest,finance,30,paid_search,France,False,2024-03-15
u_4919,ws_724,donna19@example.org,2024-08-17,free,admin,finance,10,referral,France,False,2024-10-24
u_4920,ws_2165,lstokes@example.org,2025-11-18,enterprise,admin,education,31,organic,USA,True,2025-12-31
u_4921,ws_2247,isaactorres@example.org,2024-05-25,free,member,finance,26,organic,France,False,2024-07-28
u_4922,ws_2192,mitchellcheryl@example.net,2024-02-28,starter,guest,finance,39,paid_search,Australia,False,2024-03-25
u_4923,ws_2169,laurarodriguez@example.net,2025-04-09,free,guest,education,2,organic,USA,False,2025-06-03
u_4924,ws_1480,kpace@example.net,2024-04-17,enterprise,guest,tech,22,organic,Germany,False,2024-05-29
u_4925,ws_1939,davismichelle@example.com,2024-01-09,professional,guest,tech,40,sales,Germany,True,2025-12-31
u_4926,ws_412,marciasullivan@example.net,2024-03-27,free,admin,tech,8,sales,Australia,False,2024-05-05
u_4927,ws_171,barbara81@example.net,2024-09-16,enterprise,member,marketing,45,paid_search,USA,True,2025-12-31
u_4928,ws_2053,williegonzalez@example.net,2024-04-06,starter,guest,tech,13,paid_search,UK,True,2025-12-31
u_4929,ws_807,brownnancy@example.com,2024-02-25,starter,member,tech,5,referral,Australia,False,2024-05-17
u_4930,ws_1994,ssmith@example.net,2024-07-06,professional,member,finance,39,paid_search,Canada,False,2024-09-30
u_4931,ws_1501,jasminbrown@example.com,2024-07-12,starter,guest,tech,46,organic,USA,True,2025-12-31
u_4932,ws_824,julieryan@example.org,2025-09-27,professional,admin,marketing,38,sales,USA,True,2025-12-31
u_4933,ws_2366,glopez@example.org,2025-12-12,starter,guest,education,12,sales,Australia,True,2025-12-31
u_4934,ws_339,crystal52@example.com,2025-04-06,free,admin,tech,18,organic,USA,False,2025-05-02
u_4935,ws_1923,olivianolan@example.net,2024-12-10,free,guest,healthcare,18,paid_search,USA,False,2025-03-06
u_4936,ws_1919,mcconnellangela@example.org,2024-01-06,starter,admin,tech,42,paid_search,USA,False,2024-02-14
u_4937,ws_237,nkirby@example.org,2025-05-04,free,admin,tech,7,referral,Canada,False,2025-05-14
u_4938,ws_2095,brownraymond@example.net,2025-05-17,free,admin,marketing,19,organic,Germany,False,2025-05-31
u_4939,ws_1339,dmartin@example.com,2025-04-05,starter,member,healthcare,38,referral,France,True,2025-12-31
u_4940,ws_1062,michaelathompson@example.net,2025-03-08,starter,owner,healthcare,13,paid_search,France,False,2025-06-05
u_4941,ws_654,nicolemason@example.com,2025-05-23,starter,admin,tech,36,sales,UK,True,2025-12-31
u_4942,ws_498,jasonwebb@example.net,2025-02-05,free,guest,marketing,3,paid_search,USA,False,2025-04-15
u_4943,ws_830,wagnercynthia@example.net,2024-11-09,starter,member,tech,14,referral,France,True,2025-12-31
u_4944,ws_1342,dthompson@example.org,2024-04-26,free,admin,healthcare,5,paid_search,USA,False,2024-06-18
u_4945,ws_1873,ryantorres@example.org,2025-11-30,free,guest,marketing,45,paid_search,USA,True,2025-12-31
u_4946,ws_1354,dudleyjames@example.net,2025-08-28,free,guest,healthcare,16,organic,USA,False,2025-10-19
u_4947,ws_1275,jamesperez@example.net,2024-08-09,starter,owner,tech,36,paid_search,France,False,2024-08-21
u_4948,ws_977,coryfernandez@example.net,2024-06-15,enterprise,guest,education,23,organic,France,True,2025-12-31
u_4949,ws_209,michaellopez@example.net,2025-08-07,professional,member,marketing,48,organic,USA,True,2025-12-31
u_4950,ws_1420,ricemark@example.net,2024-10-30,enterprise,guest,marketing,49,sales,France,False,2025-01-18
u_4951,ws_2167,sullivanpaula@example.com,2025-09-01,starter,admin,finance,46,paid_search,USA,True,2025-12-31
u_4952,ws_1750,cdavis@example.com,2025-09-26,free,member,tech,14,paid_search,USA,False,2025-10-30
u_4953,ws_1360,margaret20@example.net,2024-04-17,professional,admin,finance,38,sales,USA,False,2024-05-21
u_4954,ws_181,chaselisa@example.org,2024-08-26,professional,member,finance,31,referral,Australia,False,2024-10-13
u_4955,ws_1998,howellstuart@example.com,2024-10-21,professional,member,healthcare,33,referral,USA,True,2025-12-31
u_4956,ws_1362,gwilson@example.net,2024-01-05,enterprise,guest,marketing,34,sales,Australia,False,2024-01-23
u_4957,ws_1991,gomezbrittney@example.net,2024-06-19,starter,guest,tech,39,paid_search,France,True,2025-12-31
u_4958,ws_908,amberevans@example.net,2025-09-28,professional,member,tech,31,paid_search,Germany,True,2025-12-31
u_4959,ws_1643,rthompson@example.org,2024-03-08,free,member,healthcare,6,sales,USA,False,2024-05-11
u_4960,ws_25,jacquelinebennett@example.net,2024-09-07,professional,owner,healthcare,1,paid_search,USA,False,2024-11-11
u_4961,ws_1626,wferguson@example.org,2024-02-14,free,guest,marketing,4,referral,USA,False,2024-04-19
u_4962,ws_1314,bailey12@example.com,2024-10-04,starter,admin,marketing,26,paid_search,USA,True,2025-12-31
